Time,Consumption,Type
2013-03-30,11.875020657456444,No holiday
2013-03-31,12.017238229682468,No holiday
2013-04-01,12.051562819680518,No holiday
2013-04-02,11.3365744892763,No holiday
2013-04-03,11.995882655279786,No holiday
2013-04-04,12.307162891549671,No holiday
2013-04-05,11.819139161720171,No holiday
2013-04-06,11.177720963611062,No holiday
2013-04-07,11.240524497957365,No holiday
2013-04-08,10.664226796788816,No holiday
2013-04-09,10.973433469630551,No holiday
2013-04-10,10.464800103271328,No holiday
2013-04-11,10.633591633314316,No holiday
2013-04-12,10.459332728218062,No holiday
2013-04-13,10.642964675101933,No holiday
2013-04-14,10.130228916626258,No holiday
2013-04-15,9.392915322368752,No holiday
2013-04-16,9.311297063543453,No holiday
2013-04-17,9.258215825050586,No holiday
2013-04-18,9.338187764069938,No holiday
2013-04-19,9.522356385240618,No holiday
2013-04-20,9.574492360340988,No holiday
2013-04-21,10.084760672790804,No holiday
2013-04-22,9.488090240195964,No holiday
2013-04-23,8.729727185341321,No holiday
2013-04-24,8.567964302676101,No holiday
2013-04-25,8.344463548087578,No holiday
2013-04-26,8.85503914794222,No holiday
2013-04-27,9.588711183918072,No holiday
2013-04-28,10.065456765004036,No holiday
2013-04-29,9.124710688092906,No holiday
2013-04-30,8.908967886365538,No holiday
2013-05-01,8.862933009386673,No holiday
2013-05-02,8.622003882813237,No holiday
2013-05-03,8.45868657632972,No holiday
2013-05-04,8.953239805339194,No holiday
2013-05-05,8.876191462416914,No holiday
2013-05-06,8.72473936770162,No holiday
2013-05-07,8.378572959390612,No holiday
2013-05-08,8.562394812054798,No holiday
2013-05-09,8.771377930597225,No holiday
2013-05-10,8.666393582799001,No holiday
2013-05-11,9.33911873425009,No holiday
2013-05-12,9.875235855718334,No holiday
2013-05-13,8.871482141359884,No holiday
2013-05-14,9.35245060703221,No holiday
2013-05-15,9.311430755355389,No holiday
2013-05-16,8.89504398638595,No holiday
2013-05-17,9.2990609512322,No holiday
2013-05-18,9.225757686150434,No holiday
2013-05-19,9.29186157919697,No holiday
2013-05-20,9.075086975923888,No holiday
2013-05-21,8.82475283199233,No holiday
2013-05-22,8.887694548237675,No holiday
2013-05-23,8.950838740677998,No holiday
2013-05-24,9.63271438853102,No holiday
2013-05-25,8.985412678234843,No holiday
2013-05-26,8.64667049056897,No holiday
2013-05-27,8.61927967661903,Spring bank holiday
2013-05-28,9.047772120145163,No holiday
2013-05-29,9.167855269062208,No holiday
2013-05-30,9.107747923624048,No holiday
2013-05-31,8.494004882513817,No holiday
2013-06-01,8.530994364337667,No holiday
2013-06-02,8.795362209661242,No holiday
2013-06-03,8.174469131345065,No holiday
2013-06-04,8.084936962542438,No holiday
2013-06-05,8.07268207169762,Early May bank holiday
2013-06-06,8.041277949791471,No holiday
2013-06-07,8.126826968772603,No holiday
2013-06-08,8.348941360209864,No holiday
2013-06-09,9.22488798573905,No holiday
