Time,Consumption,Type
2013-06-24,8.328490216319391,No holiday
2013-06-25,7.912209950990459,No holiday
2013-06-26,8.034852517839314,No holiday
2013-06-27,8.101082899307741,No holiday
2013-06-28,8.291528685296385,No holiday
2013-06-29,8.249620555659412,No holiday
2013-06-30,8.62056524182473,No holiday
2013-07-01,8.177796177067211,No holiday
2013-07-02,8.135808324692096,No holiday
2013-07-03,8.1154764798926,No holiday
2013-07-04,8.00007601791581,No holiday
2013-07-05,8.076799835218695,No holiday
2013-07-06,8.15017131329639,No holiday
2013-07-07,8.603807513265822,No holiday
2013-07-08,8.127284371556167,No holiday
2013-07-09,7.943710585154249,No holiday
2013-07-10,7.918385775719686,No holiday
2013-07-11,7.822736962438101,No holiday
2013-07-12,7.977024221179262,No holiday
2013-07-13,8.247459330001806,No holiday
2013-07-14,8.568045493938476,No holiday
2013-07-15,8.210397653966357,No holiday
2013-07-16,8.214073973500712,No holiday
2013-07-17,8.234987248263492,No holiday
2013-07-18,8.175783814567215,No holiday
2013-07-19,8.135899196437927,No holiday
2013-07-20,8.36781436715683,No holiday
2013-07-21,8.50246955778367,No holiday
2013-07-22,8.341035513979207,No holiday
2013-07-23,8.319662668722492,No holiday
2013-07-24,8.07865113029472,No holiday
2013-07-25,8.197933508325871,No holiday
2013-07-26,8.03927027954854,No holiday
2013-07-27,8.296416734196532,No holiday
2013-07-28,8.436026304154062,No holiday
2013-07-29,8.094386343224574,No holiday
2013-07-30,8.11423430385168,No holiday
2013-07-31,8.216970521355822,No holiday
2013-08-01,8.126029171201203,No holiday
2013-08-02,8.261520273743882,No holiday
2013-08-03,7.99790490611791,No holiday
2013-08-04,8.363698554507913,No holiday
2013-08-05,8.174881629164176,No holiday
2013-08-06,7.895411404077904,No holiday
2013-08-07,7.762311917880732,No holiday
2013-08-08,7.92217903660777,No holiday
2013-08-09,7.89373680615253,No holiday
2013-08-10,7.89645649587769,No holiday
2013-08-11,8.237456969745963,No holiday
2013-08-12,7.956040032533748,No holiday
2013-08-13,7.876484915057534,No holiday
2013-08-14,7.82648917827238,No holiday
2013-08-15,7.956829200068869,No holiday
2013-08-16,8.063639158870673,No holiday
2013-08-17,8.177723987564747,No holiday
2013-08-18,8.466076555931382,No holiday
2013-08-19,7.900454850653171,No holiday
2013-08-20,7.7364278553903585,No holiday
2013-08-21,7.804054868008083,No holiday
2013-08-22,8.196081423160022,No holiday
2013-08-23,7.997582881537477,No holiday
2013-08-24,8.501177087437153,No holiday
2013-08-25,8.392921006675808,No holiday
2013-08-26,8.212823751733701,Summer bank holiday
2013-08-27,7.955678867832002,No holiday
2013-08-28,7.897254496484603,No holiday
2013-08-29,7.825676980945336,No holiday
2013-08-30,7.966604716643548,No holiday
2013-08-31,8.101223447204047,No holiday
2013-09-01,8.453465588031154,No holiday
2013-09-02,8.163763415873921,No holiday
2013-09-03,8.153110441770142,No holiday
2013-09-04,8.114511236198934,No holiday
